"Orange trees are very vulnerable to damage from the cold; yet orange growers report that in springs following relatively harsh winters, the output of fruit per producing tree is actually higher than in springs following mild winters. 
Each of the following, if true, helps explain the orange growers' report except: 
A) Harsh winters tend to limit the populations of pests that adversely affect orange growth. 
B) Orange trees grown in milder climates have lower yields of fruit than do trees grown in cooler climates. 
C) Fertilizer used by orange growers becomes more effective after a relatively harsh winter. 
D) The roots of some weeds that compete with orange trees for nutrients are killed only when the winters are harsh. 
E) Harsh winters tend to be followed by unusually rainy springs, and orange trees need a lot of water to produce fruit.",B
"Most large stores that sell mainly books also sell calendars and are open during every month of the year. Most stores that sell mainly calendars, however, are not open during most months of the year. But stores that sell mainly calendars are more likely to be open most months of the year if they are in a large shopping mall than if they are not.
The statements above, if true, most strongly support which one of the following?
A. If a store sells mainly calendars and is open most months of the year, then it is probably in a large shopping mall.
B. If a large store sells mainly books and is not open most months of the year, then it probably does not sell calendars.
C. If a large store sells calendars and is open most months of the year, then it probably sells mainly books.
D. If a store is not located in a shopping mall and sells mainly calendars, then it is probably not open most months of the year.
E. If a store sells both books and calendars and is open during every month of the year, then it probably is a large store that sells mainly books.",D
"The common belief that on average people read less poetry now than they did 50 years ago is almost certainly false. The poetry journal Tulip periodically surveys its readers, and the latest survey reveals that its readers now read on average 7 poems per week; Tulip's survey from 50 years ago revealed readers averaged just 3 poems per week.
The argument is most vulnerable to criticism on the grounds that it
A. overlooks the possibility that the journal's readers, both past and present, have consistently overstated the amount of poetry they read
B. uses as evidence a sample that is unlikely to be representative of the public at large
C. mistakes a necessary condition for a sufficient condition
D. fails to answer the possible objection that the poetry journal has a larger circulation now than it had 50 years ago
E. confuses an effect of a phenomenon with that phenomenon's cause",B
"The use of crops that have been genetically altered to enhance yields and reduce susceptibility to pests, droughts, and disease is unlikely to reduce the problem of widespread food shortages. The problem is less one of supply than of efficient distribution of the more-than-adequate supplies that already exist. More food is produced per person in the world today than has ever been produced before in recorded history.
The claim that the problem of widespread food shortages is less one of supply than of efficient distribution of the more-than-adequate supplies that already exist plays which one of the following roles in the argument?
A. It presents the view against which the argument is being made.
B. It supports the main conclusion of the argument and is itself supported by another claim.
C. It is the main conclusion of the argument.
D. It is a generalization from which the argument draws two distinct but related conclusions.
E. It is an elaboration of the argument's main conclusion.",B
"Throwing a small piece of paper out a car window does not cause appreciable harm. Yet that action is wrong, for appreciable harm would result if a large number of people each threw a small piece of paper out a car window.
Which one of the following principles underlies the argument's reasoning?
A) Any action that causes more harm than good is wrong.
B) If one's action leads many other people to act in a similar way, then one's action is wrong.
C) One's action is wrong if appreciable harm would result from many other people acting as one has acted.
D) An action is not wrong unless it causes many others to each cause appreciable harm.
E) One's action is wrong if it causes appreciable harm.",C
"Giving special recognition to employees who regularly exceed their production quotas is unlikely to increase employee productivity. Dedicated employees will work to the limits of their capacity even without the additional incentive such recognition would provide, and those employees who are only interested in getting by are unlikely to regard the promise of special recognition as an incentive at all.
The flawed reasoning in the argument above most closely parallels that in which one of the following?
A) A policy of collecting discarded appliances only on the first day of the month is unlikely to be maintained, because people often lack room for both a broken appliance and a new one and they cannot wait until the collection day to replace the broken one.
B) Kenneth and Martin had planned to spend the weekend together, but this plan is unlikely to work out well, since Kenneth wants to spend the entire time in the city and Martin wants to spend it exploring a wilderness trail in the mountains.
C) Fire drills in office buildings are unlikely to improve people's chances of getting out safely in case of fire, because the only people who take fire drills seriously are those who are already aware of the damage that can be caused by fire.
D) The latest children's movie is unlikely to be a box-office success, because few people over the age of six will be able to endure watching it and the six-and-under crowd, who will love it, are seldom allowed to attend the theater unaccompanied.
E) Eliminating the school's required physical fitness class is unlikely to make any difference in whether or not students get enough exercise, since those who practice a sport get all the exercise they need and the exercise-haters skip class anyway.",E
"A particular type of genetically engineered tomato remains in salable condition on the market shelf for 20 days, a shelf life substantially longer than that of ordinary tomatoes. Upon first reaching grocers' shelves, these genetically engineered tomatoes and ordinary tomatoes have the same nutritional value. Therefore, consumers who purchase the genetically engineered tomatoes at the end of their shelf life and consumers who buy ordinary tomatoes at the end of their shelf life buy tomatoes of equal nutritional value if...
Which one of the following most logically completes the argument?
A) the genetically engineered tomatoes as well as ordinary tomatoes retain some nutritional value even past the end of their respective shelf lives
B) the genetically engineered tomatoes cannot visually be distinguished from ordinary tomatoes
C) the genetically engineered tomatoes take the same time to grow as do ordinary tomatoes and also grow to the same size
D) for salable tomatoes of equal nutritional value, any price differences between the genetically engineered tomatoes and ordinary tomatoes are due to differences in flavor or in appearance
E) for salable tomatoes at points at which comparable proportions of their shelf life have elapsed, the genetically engineered tomatoes retain as much of their nutritional value as do ordinary tomatoes",E
"Optical telescopes can be stationed either on isolated land, ensuring that city lights do not interfere with observations, or in outer space, orbiting Earth. However, because of advances in telescope technology, land telescopes are now superior in every respect. For example, many land telescopes now have exceptionally large mirrors that enable them to detect fainter objects than any space telescope can detect.
Each of the following, if true, would undermine the position taken above except:
A) Unlike space telescopes, land telescopes can be operated only in clear weather.
B) The overall cost of doing research with land telescopes is greater than that of doing the same work with space telescopes.
C) Space telescopes are not affected by violent geological events such as earthquakes, whereas land telescopes are.
D) Space telescopes are more vulnerable to distortion from temperature extremes than are land telescopes.
E) Unlike space telescopes, land telescopes are subject to the corrosive effects of the atmosphere.",D
"Philosopher: Any action that is fair never injures anyone. An action does not injure anyone only if that action is just, and thus every action that is fair must also be just. It follows that, because some merciful actions are just, some merciful actions are fair.
The reasoning in the philosopher's argument is flawed because the argument:
A) confuses what is required for fairness with what is sufficient for fairness.
B) ignores the possibility that there may be an action that is fair and injures no one but is unjust.
C) takes for granted that some actions that injure some parties are unfair to those parties.
D) fails to distinguish between actions that are fair to all parties and actions that are just to all parties.
E) fails to show the relationship between merciful actions and actions that do not injure anyone.",A
"Political philosopher: Some people advocate the general-happiness principle, according to which a government policy is justified if and only if it increases the overall happiness of those affected by it. But since any policy has infinitely many consequences, only a few of them predictable, an accurate estimate of a policy's total impact on happiness cannot be made. Accordingly, any reasonable justification of a government policy should appeal to something other than the general-happiness principle.
Which one of the following principles, if valid, most supports the political philosopher's reasoning?
A) The welfare of people should not in every case be identified with their happiness.
B) Principles impractical in their application ought not to be employed.
C) Governmental policies should not be justified in the same way as the actions of individuals.
D) Political principles are acceptable if at least some of the policies they justify also commend themselves to common sense.
E) Any government policy based on unreliable predictions is unlikely to be the most efficient means of attaining the government's objectives.",B
"Francesca: It is clear where the convention should be held: Rockland has a special tradition of support for our association and only Rockland has offered us significant discounts, not to mention the unusual beauty of the Rockland hills in winter. It is true that our newsletter prefers Langhorne to Rockland. But that publication is under the sway of the coterie that controls our association's top leadership.
Which one of the following most accurately expresses the main conclusion of Francesca's argument?
A) The coverage of the convention debate by the association's newsletter has been biased.
B) Rockland has a tradition of support and funding for the association.
C) The association's top leadership is unduly influenced by a small group of powerful people.
D) The association should hold its next convention in Rockland.
E) The powerful group that has taken control of the association's top leadership should be resisted.",D
"Some argue that because the same product standards will be applied throughout Europe as a result of European economic unification, European goods will become more homogenous. But since unification will enrich the economies of the participating countries, people will have greater incomes and demand a greater variety of goods than they currently do. Therefore, strengthening European economic unity will actually increase the diversity of products made in Europe.

Which one of the following, if true, most strengthens the argument?
A) New economic opportunities will allow some European companies to produce goods that previously had to be imported.
B) Unified standards for European products will allow companies to streamline production of some goods, so the companies will be able to produce these goods more efficiently.
C) As trade barriers between European countries weaken, the volume of European goods traded within Europe will increase.
D) Increased accessibility to diverse consumers will lead to new opportunities for many European companies to market their stockpiled goods.
E) Weakened national barriers will enable small companies to combine their resources and increase the prices of the goods they produce.",A
"A region wherein all telephone numbers now have the same area code is being split into two regions, each with its own area code. Since the residential section of the region has more telephone numbers than does the section containing mostly businesses, the residential section should keep the old area code and the business section should get the new area code. After all, this will result in fewer incidents of dialing the wrong number.
The reasoning in the argument is flawed because the argument:
A) takes for granted that the current single area code cannot provide enough numbers for over half of the whole region.
B) improperly relies on a vague distinction between residences and businesses.
C) takes for granted that there will be no future growth in either section of the region.
D) overlooks the possibility that businesses typically receive more calls than do residences.
E) overlooks the possibility of adding more than one new area code to the region.",D
"Many historians theorize that the achievements of some seventeenth-century scientists not only paved the way for the technological advances of following centuries but also signaled a profound transformation of thought about nature. The historians hold that whereas earlier thinkers had considered nature an organic being, these scientists began to think of it in purely mechanical terms. But the belief that there was a radical transformation of this sort did not arise until the twentieth century. Thus, the historians' theory is false.
The conclusion of the argument follows logically if which one of the following is assumed?
A) Radical transformations in scientific thinking cannot be recognized as such except in the light of commentary by later generations.
B) No widespread belief that a radical transformation in thought has occurred can arise if no such transformation has actually occurred.
C) No one can participate in a radical transformation of thought about a subject without believing that such a transformation has occurred.
D) The technological advances that followed from seventeenth-century scientific work did not require that nature be thought of in purely mechanical terms.
E) The notion that collective human thought can undergo radical transformations is a product of twentieth-century thinking and was previously unknown.",C
"Manager: Bureaucratization is a problem only when it is not strict and complete. Bureaucracy—a hierarchy of offices each of which is devoted to a specialized task—is the most efficient type of social organization yet devised. Thus, businesses should implement bureaucracy more strictly.
The definition of bureaucracy given figures in the manager's argument in which one of the following ways?
A) It acts as a premise that guarantees the truth of the conclusion.
B) It provides background information but is not necessary for drawing the conclusion.
C) It serves as a rhetorical move designed to sway emotions.
D) It has the effect of contradicting the argument's conclusion.
E) It is designed to contradict an opposing claim and show it to be false.",B
"The custodian maintains that if she had stolen the formula and sold it to our company's competitors, she would have collected a fortune and quit her job. However, she is still working at our company for minimum wage. Thus she must not have stolen the formula.
The flawed pattern of reasoning in the argument above is most similar to the flawed pattern of reasoning in which one of the following?
A) The pet owner maintains that if the raccoon had rabies and bit his dog, then the dog would have fallen ill. But the dog didn't fall ill after being bitten by the raccoon. Therefore the raccoon doesn't have rabies.
B) The presiding election official states that if she had accepted a bribe from the incumbent's party and falsified voting results, the incumbent would have won the election. The incumbent was soundly defeated, however, so the election official must not have accepted a bribe from the incumbent's party.
C) The airplane manufacturer claims that if there were a design flaw in its newest passenger jet, the flaw would have been discovered during testing. Since no problems were discovered during testing, there must be no design flaws in the manufacturer's airplanes.
D) The promoter of the Snow-Dog Jamboree said that it would be successful if there were good weather and ample parking. Even though the weather was good, the Jamboree did not do well. Thus there must not have been ample parking.
E) The government official argues that she was not the one who leaked the sensitive information to the press, because she had no motive for doing so, and whoever leaked the information would have had the motive and the opportunity to do so.",B
"Mahogany seedlings can establish themselves only immediately after natural disturbances such as severe floods. The seedlings grow only where such sudden disturbances have cleared away all competing vegetation. For this reason, all the mahogany trees in any single area are roughly the same age and size. As a result, mahogany loggers generally cut entire older stands of the trees, in which every tree is of marketable size.
Which one of the following is most strongly supported by the information above?
A) Natural disturbances, such as severe floods, do not typically clear away entire stands of older mahogany trees.
B) Mahogany seedlings generally cannot establish themselves within stands of large, mature mahogany trees.
C) When mahogany loggers cut entire older stands of the trees, they do not generally clear away all the vegetation that could compete with new mahogany seedlings.
D) If a natural disturbance, such as a severe flood, has cleared away all the vegetation that could compete with mahogany seedlings in a given area, then at least some mahogany seedlings will establish themselves in that area.
E) Once mahogany seedlings have established themselves in a given area, natural disturbances such as severe floods do not typically affect the mahogany stand in that area until the seedlings grow into trees.",B
"Kathy, who has worked for Acme Corporation for five years, will resign if she does not receive what she considers to be a meaningful promotion this year. Acme management has decided to promote Kathy to a more prestigious position but with no increase in pay. On this basis we can conclude that Kathy will resign.
The argument requires the assumption that
A) Kathy does not consider the promotion meaningful in that it carries no pay increase
B) Acme could afford to give Kathy a substantial increase in pay without significantly reducing the corporation's profits
C) Kathy considers the change to a more prestigious position to be of absolutely no value
D) most employees who have worked at Acme for at least five years have received what they consider to be meaningful promotions
E) if Acme decided simply to give Kathy a pay raise this year, she would not resign",A
"Mercury contamination of lakes and oceans is responsible for the increasing number of cases of mercury poisoning of wildlife. The mercury found in lakes and oceans is traceable almost entirely to mercury in industrial waste. However, even if all dumping of mercury-contaminated industrial waste were eliminated today, the quantity of mercury in lakes and oceans would continue to increase for the foreseeable future.
Which one of the following, if true, most helps to resolve the apparent discrepancy in the information above?
A) Industrial production of mercury through the burning of oil and coal has been on the decline for the past decade.
B) The average amount of mercury that is released into the upper atmosphere during volcanic eruptions is relatively constant from year to year.
C) The mercury in lakes and oceans is primarily due to the gradual erosion of soil that had been contaminated with mercury from industrial waste.
D) Some fish that have been contaminated with mercury suffer no ill effects even though that contamination makes them poisonous to human beings.
E) Pressure by environmentalists has not yet forced industry to introduce safer methods for disposing of mercury waste.",C
"Philosopher: Behaviorists hold that we can recognize the purpose of an action simply by observation, without any psychological consideration. They identify the purpose of behavior with the result it brings about. This is a mistake. Though the purpose of an action is the goal to which it is directed, this cannot be identified with the results it brings about. People often fail to achieve the results they expect or desire, or bring about unforeseen results.

Which one of the following sentences most accurately expresses the conclusion of the philosopher's argument?
A) People often do not bring about their intended goals.
B) Behavior cannot be explained in terms of conscious intent.
C) Goals and results are identical only for successful agents.
D) It is wrong to equate the intent of an action with its outcome.
E) Unintended results may confuse the observer of an action.",D
"Tasha: Novels rather than poetry make up most of the writing by nineteenth-century female writers because, lacking private writing rooms, most women wrote in noisy surroundings. Writing fiction requires less concentration than writing poetry.
Helen: You're right that most nineteenth-century women lacked private writing rooms, but lack of money was the reason they didn't write more poetry. Anyone who couldn't afford to have a private writing room also would have been unable to afford the formal literary education required for writing poetry.
Which one of the following, if true, would most weaken Helen's explanation?
A) Most nineteenth-century male writers did not have writing rooms of their own.
B) In the nineteenth century, a greater percentage of poets than novelists had private writing rooms.
C) Most nineteenth-century female poets were also novelists.
D) The institutions providing formal literary training in the nineteenth century excluded women.
E) Most of the novels written in the nineteenth century were written by men.",D
"Real estate agent to client: You should buy the most expensive house that you can afford. People who suggest that you buy the cheapest house on the market and fix it up are not considering that you do not have the time or expertise to repair a run-down house, nor are they considering the costs of doing such work.

The reasoning of the real estate agent's argument is flawed because this argument
A) presumes, without providing justification, that no one buying a home has the time or skill to repair a run-down house
B) illicitly appeals to the fears or insecurities of the client
C) illicitly employs two different senses of the word ""cheapest""
D) considers only one of several possible alternatives to the option it attempts to support
E) fails to consider that the cost of the least expensive house combined with the expenses arising from its repair may be no more than the cost of the most expensive house",D
"The continued survival of endangered animal species requires the preservation of their threatened habitats, and this can be accomplished only through the development of economic benefits tied to the preservation of these habitats. Therefore, the development of new pharmaceutical drugs that come from products found in the world's rain forests can be an enormous aid to the survival of many endangered animal species.

Which one of the following is an assumption on which the argument depends?
A) Most of the rain forest products from which pharmaceutical drugs are developed can be found in places other than rain forests.
B) Some habitats of endangered animals are not located in rain forests.
C) Once a threatened habitat is preserved, all of the species that reside in it will survive.
D) Pharmaceutical drugs can sometimes be developed from the products of habitats without destroying the habitats.
E) At least some companies that produce pharmaceutical drugs are not willing to devote significant resources to the development of new drugs.",D
"Mathematician: Mathematics is often taught as if the object were simply to transmit a body of detailed information from teacher to student. But I hold that it is more important for teachers to impart an appreciation of the beauty and excitement of mathematics, since this approach has the following long-term effect: when students develop such an appreciation, they will be more motivated to learn the details on their own, which will lead them to take further mathematics courses and ultimately learn much more mathematics than they would if they lacked this appreciation.
Which one of the following principles, if valid, most helps to justify the mathematician's reasoning?
A) The paramount goal in teaching mathematics should be to maximize the amount of mathematics students will ultimately learn.
B) It is no more important for students in a mathematics course to learn a body of detailed information than for them to become motivated to take further mathematics courses.
C) One goal in teaching mathematics should be to teach an appreciation of the beauty and excitement of mathematics.
D) Learning detailed information about mathematics assists students in developing an appreciation of the beauty and excitement of mathematics.
E) The more mathematics courses students take, the more those students increase their appreciation of the beauty and excitement of mathematics.",A
"Professor: The economic measures proposed by our country's ruling party will result in windfall profits for a particular sector of our economy. But no economic measures should be approved unless they benefit our economy as a whole. So the proposed measures should not be approved.
The professor's argument is most vulnerable to criticism on the grounds that it overlooks the possibility that:
A) the ruling party proposed the economic measures in question for reasons other than a concern for the overall well-being of the economy.
B) economic measures that result in windfall profits for one sector of the economy are also beneficial to the economy as a whole.
C) the sector of the economy that would receive the windfall profits from the proposed economic measures is composed primarily of members of the opposition party.
D) the proposed economic measures will, if enacted, result in noneconomic benefits as well as windfall profits for a particular sector of the economy.
E) some economic measures neither result in windfall profits for some sector of the economy nor benefit the economy as a whole.",B
"Laws that are unenforceable should be repealed. After all, a law carries no threat of punishment if it is unenforceable, and clearly, ineffective laws should be repealed.
The conclusion of the argument follows logically if which one of the following is assumed?
A) Any law that is effective carries the threat of punishment.
B) Only laws that are effective are enforceable.
C) No law that carries the threat of punishment should be repealed.
D) Every law that is both unenforceable and ineffective should be repealed.
E) No law that is effective should be repealed.",A
