"Each car rental company in a certain country operates in at least one of the country's major cities. Since the country has more major cities than car rental companies, it follows that at least one car rental company there operates in two or more major cities.

Which one of the following is an assumption required by the argument?
A. No more than one car rental company in the country operates in any one major city there.
B. One or more of the car rental companies in the country operates in one or more major cities outside the country.
C. In every major city in the country there is at least one car rental company operating.
D. No car rental company in the country operates in every major city there.
E. None of the car rental companies in the country do most of their business in cities other than the major ones.
",C
" Last month, Suds laundry detergent made a promotional offer in which anyone purchasing a competing brand of laundry detergent would receive Suds discount coupons. Even though the competing companies made no changes in their practices with respect to promotional offers last month, the number of boxes of Suds laundry detergent sold decreased while the number of boxes sold by many of its competitors increased.

Which one of the following, if true, most helps to reconcile the discrepancy indicated above?
A. One of Suds' competitors experienced problems in production last year and the resulting decrease in supply of its product caused increased demand for other companies' products.
B. Loyal purchasers of Suds laundry detergent temporarily changed their purchasing habits in order to obtain the Suds coupons.
C. In the Suds promotion, the proportion of coupons redeemed to coupons distributed exceeded the marketing expectations of the Suds company.
D. Consumers are more likely to redeem a coupon that is handed to them than they are to redeem one that they receive in the mail.
E. The Suds company and its competitors made economy-size boxes of laundry detergent commercially available in the last month.",B
"Dinosaurs inhabited nearly every part of the earth for approximately 150 million years—time enough for hundreds of different kinds of dinosaurs to evolve and adapt to different habitats. They vanished 65 million years ago during a mass extinction that marked the end of many species of plants and animals on land and sea. It is surprising, then, that some scientists attribute the dinosaurs' extinction to the emergence of flowering plants, claiming that the herbivorous dinosaurs starved to death because they were unable to digest such plants.

Which one of the following, if true, most helps to explain why the flowering-plant explanation of the dinosaurs' extinction is weak?
A. Flowering plants began emerging throughout the world at about the same time.
B. Whatever caused the dinosaurs' disappearance probably could not have caused the disappearance of other plants and animals during the mass extinction.
C. Flowering plants emerged gradually, so dinosaurs likely would have evolved and adapted, given their ability to adapt.
D. Flowering plants were able to survive the mass extinction, but the dinosaurs were not.
E. The emergence of flowering plants cannot explain the disappearance of sea life during the mass extinction.",C
"In dealing with new employees, it is best for the training and the evaluation to be done by different people. If the same person does both, then to evaluate a new employee's performance unfavorably would be to evaluate one's own training skills unfavorably.

The principle underlying the reasoning most closely resembles the principle underlying the reasoning above in:
A. In selling automobiles it is best when one salesperson initially approaches the customer and another closes the sale. That way, salespeople's training can be tailored to specific tasks.
B. In assigning combat units to the front lines of a battle, it is best for the decision to be made by someone other than the units' commanding officers, because the commanding officers have only a limited perspective on the battle.
C. In selecting contractors to work on city projects, it is best for anyone who is both a city employee and a relative of one of the bidding contractors not to be involved in the decision. Otherwise the appearance of impropriety can be given even where none exists.
D. In submitting the final copy of a manuscript for publication, it is best for someone other than the author to do the final proofreading, because the author is too familiar with the material to catch errors.
E. In deciding whether to release a patient from a mental hospital, it is best if the decision is made by a psychiatrist who was not heavily involved in the patient's care, because if the patient is deemed not ready for release, this often reflects badly on the patient's program of treatment.",E
"Research has shown that when the calorie consumption of each member of a random group of animals belonging to the same species is restricted, some of the animals live longer than any animals of that species have lived on their normal diets. In contrast, reducing the incidence of illness in a group of animals merely results in an average life span higher than that of a group with a normal incidence of illness, and not in life spans exceeding the previous maximum life span. This research proves, therefore, that calorie restriction slows the aging process while reducing the incidence of illness does not.

The argument depends on assuming which one of the following?
A. Researchers have been unable to find any differences in the general susceptibility to illness of individual animals of the same species.
B. A reduced-calorie diet is the most effective method for increasing the average life span of a group of animals.
C. Life spans exceeding the previous maximum for a species indicate that the aging process has been slowed in the animals of that species who attain those life spans.
D. Any change in the aging processes of animals of a particular group will lead to a change in the incidence of illness in that group.
E. Restricting calorie consumption for each individual member of a group of animals of the same species has an effect on the incidence of illness in that group.",C
"Editorial: Large corporations will not adopt environmentally friendly business practices anytime in the near future. This is because to be profitable, a business practice must be technologically viable, and a large corporation will adopt a business practice only if that practice is profitable.

The editorial's conclusion follows logically if which one of the following is assumed?
A. No business practices that used to be technologically viable were environmentally friendly.
B. Large corporations are more interested in profits than in protecting the environment.
C. The only environmentally friendly business practices are those that will not be technologically viable anytime in the near future.
D. In the distant future, technologically viable business practices will be environmentally friendly.
E. A business practice is environmentally friendly only if it is technologically viable or will be so sometime in the near future.",C
"It has long been suspected that regularly reading to young children is important to their future academic success, but new evidence finally establishes this definitively. A recent study found that among children from otherwise similar backgrounds, those whose parents read to them regularly were only half as likely to drop out of school as those whose parents did not read to them at all.

Which one of the following, if true, most strengthens the argument?
A. Children who are regularly read to by adults other than their parents drop out of school at the same rate as those who are regularly read to by their parents.
B. Parents who regularly read to their children generally spend more time engaged in family activities with their children than do parents who do not read to their children at all.
C. Adults who were regularly read to as children are more likely than others to read to their own children regularly.
D. Children who are regularly read to are much more likely to read to their younger siblings than are children who are not read to at all.
E. Students who drop out of school are considerably less likely to read regularly for pleasure than are students who do not drop out of school.
",A
"A magazine surveyed its readers on whether they thought electronic mail improved the quality of their lives. The majority of those who responded via electronic mail said yes, while the majority of those who responded via conventional mail answered no.

The situation described above most clearly illustrates which one of the following propositions?
A. People cannot always accurately assess whether a technology improves the quality of their lives.
B. Magazine readers are as likely to use electronic mail as they are to use conventional mail.
C. People who use a technology are more likely to value it than are people who do not use it.
D. One's quality of life is directly affected by the conveniences to which one has access.
E. Those who use electronic mail are more likely to respond to surveys than are those who use conventional mail.",C
"Ethicist: The majority of genuinely altruistic actions are morally good, though some are not morally required. Even so, social contract theory shows that at least some types of self-centered actions also turn out to be morally good. Still, one trait that is common to all morally good actions is that the agent is careful not to harm others.

If the ethicist's statements are true, which one of the following must also be true?
A) All actions wherein the agent is careful not to harm others are morally good actions.
B) Most actions wherein the agent is careful not to harm others are genuinely altruistic actions.
C) Many actions that are morally required are not genuinely altruistic actions.
D) Some actions wherein the agent is careful not to harm others are self-centered actions.
E) All actions that are not morally required are self-centered actions.",D
"It is impossible to predict the future of humanity, because the future of humanity depends largely on human decisions. If it were possible to predict the future, it would mean no one could affect the future. But the future is affected by every choice a person makes.

Which one of the following most accurately describes the role played in the argument by the claim that the future is affected by every choice a person makes?
A) It is a conclusion for which the statement that it is impossible to predict the future of humanity is offered in support.
B) It is offered in support of the argument's conclusion but no other statement in the argument is offered in support of it.
C) It is offered as background information but is not used to support the argument's conclusion.
D) It is the only premise used to support the argument's conclusion.
E) It is a concession to those who think it is possible to predict the future.",B
"Dietitian: To control blood cholesterol by dietary means, consuming oils low in saturated fats is much more effective than merely limiting dietary cholesterol. All oils that are solid at room temperature are high in saturated fats, but canola, an excellent high-temperature cooking oil, is liquid at room temperature. Thus, it is a good oil to use for those who wish to control their blood cholesterol.

The dietitian's reasoning is flawed in that it:
A) fails to consider that while a certain method of achieving an objective may be more effective than a certain other method, the two methods combined may be more effective than either method alone.
B) takes for granted that a certain characteristic that normally accompanies another characteristic is present only if accompanied by that other characteristic.
C) takes for granted that controlling blood cholesterol is a more effective method of achieving cardiovascular health than other methods are.
D) fails to consider methods other than dietary methods of controlling blood cholesterol.
E) fails to consider that there may be other high-temperature cooking oils that are also liquid at room temperature.",B
"Editorialist: Deep ocean waters are now contaminated with live disease-causing microbes normally found only in sewage. Although it has been assumed that no one will be exposed to these microbes because they are thousands of meters beneath the ocean surface, ocean currents could carry them into shallow coastal waters. Clearly, there is a risk that the microbes will produce an epidemic.

Which one of the following, if true, most weakens the editorialist's argument?
A) In the past, microbes in shallow coastal waters have only rarely produced epidemics by infecting people exposed to them.
B) It is rare for microbes found in sewage, or the descendants of these microbes, to be found in deep ocean waters.
C) People have been exposed to the microbes found in sewage in many places other than shallow coastal waters.
D) Even in the unlikely event that exposure to the disease-causing microbes in shallow coastal waters made a few people sick, an epidemic would not necessarily result.
E) In seawater conditions, microbes commonly found in sewage are unable to cause disease in people who come into contact with them.",E
"Dromaeosaurs, which date to about the time of the earliest birds, had forelimbs that were too short to allow them to fly. Yet fossils of dromaeosaurs appear to indicate that these dinosaurs were feathered. Feathers on warm-blooded animals, like birds, retain body heat needed to maintain body temperature. Any animals that are cold-blooded, like lizards, cannot have feathers, since feathers would prevent heat absorption needed to maintain body temperature.

The statements above, if true, provide most support for which one of the following hypotheses?
A) Dromaeosaurs were cold-blooded.
B) Some flying dinosaurs did not have feathers.
C) Dromaeosaurs were ancestors of modern birds.
D) Dromaeosaurs were warm-blooded.
E) Most dinosaurs were cold-blooded.",D
"Logan: Infrared thermography, which creates images that indicate locations of escaping heat, is an entirely nonintrusive detection process. Using this investigative tool on a building is a lot like sifting through discarded trash for clues, since both methods involve examining something that is open to public scrutiny. Police don't need a search warrant to examine trash that has been set out for collection, so they should also be allowed to use infrared thermography without a warrant.
Morales: But trash is deliberately thrown out. The escape of heat from a building is generally not the result of an intentional act.

The dialogue provides the most support for the claim that Logan and Morales disagree over whether:
A) infrared thermography can detect some activities that could not be detected by the examination of trash that has been set out for collection.
B) infrared thermography is an effective means of detecting some types of criminal activity.
C) police should be required to have a warrant in order to examine trash that has been set out for collection.
D) the analogy with examination of trash is close enough to justify the use of infrared thermography without a warrant.
E) the escape of heat from a building is usually the result of an intentional act.",D
"Politician: Income taxes are used by governments not only to raise necessary revenues but to give advantages, through tax exemptions, to worthy groups. But because there are no widely recognized criteria for deciding which groups deserve such exemptions, exempting some groups but not others creates ill will in the latter even if, as is rarely the case, no groups are granted undeserved exemptions. Clearly, to be fair, governments must not grant tax exemptions to any particular groups.
The politician's conclusion follows logically if which one of the following is assumed?
A) Government policies are fair only if they do not cause any group to feel ill will. 
B) Not all of the goals that governments aim for with their income tax policies are consistent with one another. 
C) It is not fair to deny tax exemptions to a deserving group because of ill will among those who receive no exemptions. 
D) Some people do not think that all groups that currently enjoy tax exemptions are deserving of that privilege. 
E) If giving tax exemptions to some groups creates economic inefficiency, those exemptions are undesirable.",A
"Psychologist: It had long been thought that the sensation of being tickled usually causes laughter only if the person experiencing the sensation actually sees or hears another person present. However, in a study, 93 people of a representative sample of 100 adults were each, while isolated, seen by hidden observers to laugh upon being tickled by a mechanical tickling device. Thus, the longstanding belief about the conditions under which the sensation of being tickled tends to cause laughter is incorrect.

Which one of the following is an assumption on which the psychologist's argument depends?
A) The psychologist's definitions of ""tickling"" and ""laughter"" are the same as the research subjects' definitions. 
B) At least some of the research subjects who laughed would ordinarily have laughed if knowingly tickled by another person with the same vigor as that which the mechanical device tickled them. 
C) The laughter of at least some of the research subjects was not caused simply by their perceiving as comic the idea of being tickled by a mechanical device. 
D) At least some of the research subjects did not believe that they were being covertly observed by other people. 
E) The mechanical device approximated human tickling so well that, in the absence of visually or auditorily perceiving the difference, the research subjects would not have known the difference.",C
"The chief biologist at the Coastal Aquarium has reported that all the scyphozoans at the aquarium are at the aquarium's west end. So, since all jellyfish are scyphozoans, probably there are no jellyfish at the east end of the aquarium.

Which one of the following arguments is most similar in its pattern of reasoning to the argument above?
A) A geologist has reported that all the gemstones originating in our country are extracted from the Templeton mine, in the north. So, since all the gemstones originating in our country are rubies, probably nothing but rubies are extracted from the Macdonald mine, in the south. 
B) A geologist has reported that all the gemstones originating in our country are gemstones, probably no rubies are extracted from the Macdonald mine, in the south. 
C) A geologist has reported that all the gemstones extracted from the Templeton mine, in the north, are rubies. So, since all rubies are gemstones, probably no gemstones extracted from the Macdonald mine, in the south, are rubies. 
D) A geologist has reported that none of the gemstones originating in our country are extracted from the Templeton mine, in the north. So, since all rubies are gemstones, probably no rubies are extracted from the Templeton mine. 
E) A geologist has reported that all rubies originating in our country are extracted from the Templeton mine, in the north. Since some gemstones originating in our country are extracted from the Macdonald mine, in the south, none of the gemstones extracted from the Macdonald mine are rubies.",B
"Pictures drawn by blind children employ the same pictorial conventions as those drawn by sighted children. These conventions are employed even by those children who have been without sight since birth and so have never seen the objects they draw. Yet we know that the ability to draw is acquired by means of the senses.

Which one of the following can be properly inferred from the information above?
A) Sighted children learn of pictorial conventions through a sense or senses other than sight. 
B) One can learn how to draw on the basis of written or verbal instruction. 
C) The sense of sight is not sufficient for acquiring the ability to draw. 
D) Some children acquire the ability to draw before they have mastered basic pictorial conventions. 
E) The ability to draw an object can be acquired by means of a sense or senses other than sight.",E
"Politician: To encourage our citizens to save their money, I propose that we decrease income taxes and increase sales taxes. It is widely accepted that such a policy will encourage every citizen to decrease his or her consumer spending. Moreover, I claim that enacting this policy will allow the government to continue to fund its current programs.

Which one of the following, if true, most supports the politician's claim about the proposed policy?
A) The increase in sales tax revenues would not exceed the decrease in income tax revenues. 
B) Decreased consumer spending would not be detrimental to the national economy. 
C) Citizens with low incomes and low expenses would not end up losing money under the proposed tax policy. 
D) Most citizens do not benefit from most of the government's current programs. 
E) The government will raise at least as much revenue under the new policy as under the present policy.",E
"Carta: Regardless of John's intentions, his behavior in this case was both a moral failing and a professional failing. Such serious professional lapses merit severe sanctions. Reese: I agree that John's behavior merits sanctions because it violated professional standards. Because of the intentions that motivated John's actions, though, John's behavior cannot properly be considered a moral failing.
The dialogue most supports the claim that Carta and Reese disagree with each other about the truth of which one of the following statements?
A) Every action that violates moral standards violates professional standards. 
B) Every action that violates professional standards violates moral standards. 
C) John's intentions are not relevant to the proper moral evaluation of his behavior in this case. 
D) John's behavior would merit severe sanctions even if his intentions had been different. 
E) Only actions that are both moral failings and professional failings merit severe sanctions.",C
"Loan officer: Anyone who is employed less than full time and has an annual income below a predetermined level is eligible for a Micro-Loan. No one who resides outside the city and no one who has defaulted on a Micro-Loan is eligible for a Development Loan. Finally, the Professional Loan is available for anyone who is registered with the Commerce Board and has never defaulted on a Micro-Loan.
If all of the loan officer's statements are true, which one of the following must also be true?
A) At least some people who are eligible for Micro-Loans are registered with the Commerce Board.
B) Anyone who is eligible for a Development Loan is also eligible for a Micro-Loan.
C) Anyone who is eligible for a Micro-Loan and who resides within the city is also eligible for a Development Loan.
D) The Professional Loan is available for anyone who is registered with the Commerce Board and who is eligible for a Development Loan.
E) No one who is ineligible for a Professional Loan both resides within the city and is eligible for a Micro-Loan.",D
"When making coffee in a coffeemaker, one should start with cold water instead of hot tap water. Consider that typically, hot tap water has rested for some time in the tank of a water heater. When water rests for a considerable time, much of the oxygen present in the water is released. Brewing coffee with oxygen-rich water produces a better cup of coffee than would otherwise be achieved.
The claim that hot tap water has typically rested for some time in the tank of a water heater figures in the argument in which one of the following ways?
A) It is a premise offered in support of the claim that the oxygen content of the water used to make coffee is the main determinant of the coffee's quality.
B) It is a premise offered in support of the claim that when hot water rests for some time in the tank of a water heater, it loses a good deal of its oxygen.
C) It is presented as evidence that hot tap water has less oxygen than cold water does.
D) It is presented as constituting, by itself, a compelling reason to follow the recommendation made in the argument's conclusion.
E) It is presented as evidence that using oxygen-rich water always produces a better cup of coffee than does using water low in oxygen.",C
"Psychologist: Studies have shown that people who have adopted ambitious life goals and are striving to achieve them are much happier, on average, than are other people. Thus, many people who are unhappy could become happier by adopting ambitious life goals and striving to attain them.
The reasoning in the psychologist's argument is most vulnerable to criticism on the grounds that the argument fails to consider that
A) a condition that is required in order to produce a certain result may not in itself be sufficient to produce that result
B) even if one phenomenon is associated with another phenomenon, the former phenomenon need not causally contribute to the latter
C) when one phenomenon strongly influences another phenomenon, the influence may be mutual
D) even if two phenomena are not strongly associated, it may be possible to bring about one phenomenon by means of the other phenomenon
E) even if a phenomenon's presence would produce a certain result, that result could be produced even in the absence of that phenomenon",B
"Funding for basic research in Nation N from all sources—both public and private—has declined dramatically over the last 20 years. Yet over the same period the number of prestigious awards won by N's scientists for basic research has increased.
Which one of the following, if true, most helps to resolve the apparent conflict between the two trends described above?
A) It often takes many years before the importance of a particular piece of basic research is recognized by those who track developments in scientific research.
B) Funding for basic research is greater, per capita, in Nation N than it is in any other nation.
C) Over the past 20 years, the average number of scientists working on a given research project has increased.
D) The number of nations whose scientists receive prestigious awards has increased over the last 20 years.
E) While funding for basic research in Nation N has declined over the past 20 years, funding for technological applications has increased.",A
"Journalists are criticized for so often emphasizing the sensational aspects of stories over more important aspects. But doing so enables a journalist to reach a large audience and thereby communicate the important aspects of a story to many more people than would otherwise be possible. Thus, the criticism is misguided.
Which one of the following principles, if valid, most helps to justify the reasoning in the argument?
A) One should not criticize a person for doing what most people want that person to do.
B) A journalist's highest priority in covering a story should be to convey its important aspects to as many people as possible.
C) Journalists should learn how to convey the most important aspects of a story to as many people as possible without overemphasizing the sensational aspects of the story.
D) If a journalist must resort to sensationalism in order to convey the most important aspects of a story to a large audience, then the journalist should not cover that story.
E) A journalist should not allow misguided criticism to influence the way he or she covers stories.",B
"A survey of North American universities that was conducted at the end of the last academic year showed that theft of expensive equipment during that academic year was most common on campuses that had instituted a policy during that year of bolting down such equipment to tables and floors. This finding indicates that students who believe that their university officials trust them will be less likely to steal equipment than will students who believe that their officials consider them potential thieves.
Which one of the following, if true, most seriously undermines the hypothesis based on the survey's finding?
A) In general, the universities that had instituted a policy of bolting down expensive equipment had done so only after a rash of thefts early in the academic year.
B) In many cases, students who stole expensive equipment from their university campuses during the last academic year did so simply as a prank, not to sell the equipment or to make use of it themselves.
C) On average, universities with large numbers of students had no more thefts of expensive equipment than did smaller universities.
D) Some of the expensive equipment that was stolen from university campuses during the last academic year was old and in need of repair.
E) Some of the expensive equipment that was bolted down was vandalized rather than stolen.",A
"Nakagawa: When making business decisions, we who manage the company are obliged to take into account the public interest as well as normal business concerns like efficiency and expense. 
Gauldin: I disagree. Our obligation to the company's stockholders requires us to choose the most profitable course of action allowable by law without regard for public interest.
Nakagawa's and Gauldin's remarks provide the most support for holding that they disagree about the truth of which one of the following statements?
A. Managers usually try to maximize profit without regard for public interest. 
B. Managers should always do whatever their companies' stockholders want them to do. 
C. Managers should choose to pollute the environment if it is legal and more profitable than not doing so. 
D. Managers should never do what the public wants them to do. 
E. Managers should give equal weight to both profit and public interest in making business decisions.",C
"Criminologist: Dr. Ashton claims most people are not responsible for the crimes they commit because of the exploitative nature of the economic system in which they live. He alleges there is empirical evidence of this. His argument may be dismissed since it is exactly what one would expect given Dr. Ashton's political views.
Which one of the following exhibits reasoning most similar to the flawed reasoning exhibited by the criminologist's argument?
A. Dr. Catalan's case against this proposal should be dismissed. His case proceeded merely by attacking the character of the sponsor of the proposal. 
B. Dr. Ramirez's argument that a new road should be built downtown is unacceptable. If she is allowed to have a new road built today, tomorrow she will want a new parking lot, then a new mall, and soon the town's beautiful surroundings will be covered with cement. 
C. Dr. Narayan argues that there are estimates of traffic volumes that show that the proposed new highway is unnecessary. But we would expect such an argument from Dr. Narayan since he generally believes that no new highways should be built. Thus, his argument merits no consideration. 
D. Dr. Eton's testimony about the footprints found at the crime scene is dubious. She is a close friend of the defendant and so her credibility as a witness at the inquest is suspect. 
E. Dr. Makeba's claim that the universe is already collapsing is based on her own unusual explanation of cosmic background radiation. However, since this explanation is highly controversial, her claim should not be accepted without further investigation.",C
"In classic mystery stories, master criminals are captured through the genius of a detective working alone; but in one type of modern detective story—the police procedural—criminals are pursued by uninspired though hardworking people who employ the same mind-numbing routine each day. Hence, the development of the police procedural is an endorsement of the effectiveness of bureaucracies rather than individuals.

Each of the following, if true, provides evidence against the conclusion drawn in the argument except:
A. In police procedurals, there is often one member of the force, more clever than the rest, who does the most important work in catching the criminal. 
B. In police procedurals, criminals often go uncaptured because of the ineptness of the law enforcement agencies responsible for pursuing them. 
C. In police procedurals, criminals are often captured when the police are the beneficiaries of critical evidence that turns up during routine investigations. 
D. In police procedurals, crimes are often solved when the normal routine is broken. 
E. In police procedurals, members of the force are often portrayed as defying the rules by which their department is run.",C
"Journalist: Those of us acquainted with the work of filmmaker John Dowland are convinced that the accusations made against him of tax fraud and other financial dishonesty are baseless, for we know intimately the honesty and integrity that pervade his art—art that is notably uncommercial.

Which one of the following most accurately describes a flaw in the journalist's argument?
A. It fails to provide a definition of the terms ""honesty"" and ""integrity."" 
B. It fails to show that only those who produce art pervaded with honesty are honest artists. 
C. Its claim that the filmmaker's art is uncommercial does not prove that the films did not yield significant taxable profits. 
D. It fails to show that John Dowland was not also involved in commercial ventures. 
E. It fails to justify its presumption that personal dishonesty and artistic honesty are incompatible.",E
"Olivia: Democracy in ancient Athens led to an unstable political climate, but Athenian democracy was very different from contemporary democracies. Contemporary democracies have corrected the flaws in the ancient Athenian system. Karl: On the contrary, it should be obvious that contemporary democracies retain the defects of the ancient system. After all, many social problems—crime, unemployment, and poverty, to name a few—are common in democratic countries today.
The reasoning in Karl's argument is most vulnerable to criticism on the grounds that it:
A. overlooks the possibility that crime, unemployment, and poverty are common in countries that lack democratic forms of government. 
B. presumes, without providing justification, that crime, unemployment, and poverty were the only problems common in ancient Athens. 
C. overlooks the possibility that many contemporary societies are already taking steps to reduce their rates of crime and unemployment. 
D. fails to show that the problems with current political systems are worse than the problems with the ancient Athenian political system. 
E. overlooks the possibility that the social problems common in democratic countries today are not due to defects in those countries' political systems.",E
"Although annoying and a serious waste of paper, postal junk mail does not interfere with the recipient's mail service. By contrast, a large amount of junk e-mail can overload a recipient's e-mail service so that none of the recipient's e-mail is accessible. Thus, whether or not legal restrictions on postal junk mail are justified, there should be such restrictions on sending junk e-mail.

Which one of the following principles, if valid, most helps to justify the reasoning above?
A. Legal restrictions should be placed on a form of communication only if one can negatively affect other people by using it. 
B. Legal restrictions should be placed on any form of communication that might interfere with a recipient's ability to receive communication. 
C. If legal restrictions on postal junk mail are justified, then legal restrictions should be placed on all forms of communication. 
D. Legal restrictions can be placed on a form of communication even if it does not have the potential to produce serious problems for the whole society. 
E. Legal restrictions should be placed on a form of communication only if doing so would make that form of communication more efficient.",B
