"The three languages of Mekani, Kaiana and Sekludi are quite similar to each other, and they have some words in common. For example, ‘kanu’ means ‘house’ in all three languages. 
Any word that is the same in Mekani and Kaiana is also the same in Sekludi. 
Kaiana and Sekludi have lots of words in common, but never words for animals. Words for animals are always different.
Patricia: “If a word is the same in Mekani and Kaiana, it can’t be an animal.” 
Yilin: “If a word is the same in Mekani and Sekludi, it can’t be an animal.” 
If the information in the box is true, whose reasoning is correct? 
A Patricia only 
B Yilin only 
C Both Patricia and Yilin 
D Neither Patricia nor Yilin",A
"Izzie is making cards to send to all of her friends. She needs to buy blank cards to print her design on. The prices for different sizes of cards are shown in the table below.
=""size"" =""pack of 50"" =""pack of 100"" =""pack of 250"" =""pack of 500""
=""small"" =$10 =$18 =$44 =$80
=""medium"" =$12 =$20 =$48 =$90
=""large"" =$15 =$25 =$58 =$100
Izzie wants to print her design on 67 small cards and 130 medium cards. 
What is the lowest amount that Izzie can pay for the cards? 
A $48 
B $50 
C $60 
D $66",B
"In end-of-year tests, the following results were achieved by students taking Maths, Physics and Computing: 
● Everyone who passed Physics also passed at least one of the other two subjects. 
● No one who passed Maths failed Computing. 
● No one passed all three subjects. 
● No one failed all three subjects. 
Which one of the following is not possible? 
A Luca failed Physics and Maths. 
B Luca passed Physics and Maths. 
C Luca passed Physics and Computing. 
D Luca passed either only Maths or only Computing.",B
"A famous author has written three children’s books. The titles are: Morning, Noon, and Night. Year 5 did a survey to discover which of the books was most popular in the class. It was found that: 
● All the children who had read Morning had also read Noon. 
● Most of the children who had read Morning had also read Night. 
● No child had read Night who had not read Noon. We know that Tim has read Noon. 
Which one of the following statements is true? 
A We know that he has read Morning, but has not read Night. 
B We know that he has read Night, but has not read Morning. 
C We know that he has read both Morning and Night. 
D We do not know whether he has read either Morning or Night.",D
"Rob and Paul are citizens of Bolivistan. In Bolivistan, whenever the national football team is playing, shopkeepers always decorate their windows with the Bolivistani national flag.

Rob: “That’s funny. I thought the national team were playing today, but I don’t see any flags in shop windows. I must have got the date wrong.” 
Paul: “Well, I saw quite a few flags in the shops last Wednesday – that must have been when they were playing.” 
If the information in the box is true, whose reasoning is correct? 
A Rob only 
B Paul only 
C Both Rob and Paul 
D Neither Rob nor Paul",A
"Four students had a competition to see who could read the most books. 
Olivia did not read the fewest books. 
Only two people read fewer books than Carlos. 
Bryan read fewer books than Sharon. 
Which one of the following must also be true? 
A Carlos read more books than Bryan. 
B Bryan read more books than Carlos. 
C Carlos read more books than Sharon. 
D Sharon read more books than Carlos.",A
"The train journey from Jaspur to Salumbar stops at four other stations along the way. Jennifer boarded the train at Jaspur and got off at the second-last station. 
Kavali station is located between Wadi and Gadarpur. 
The train stops at Wadi before Anjar. 
The train stops at Anjar before Gadarpur. 
Which station did Jennifer get off at? 
A Anjar 
B Kavali 
C Wadi 
D Gadarpur",D
"Taller adults tend to have larger feet.
Monaro: “Your dad wears size 9 shoes, and he’s not as tall as my dad. So my dad’s shoe size must be at least 10.” 
Kevin: “No that’s not right. My dad’s feet might be bigger than your dad’s.” 
If the information in the box is true, whose reasoning is correct? 
A Monaro only 
B Kevin only 
C Both Monaro and Kevin 
D Neither Monaro nor Kevin",B
"Access to the meeting room for a secret club is only possible by answering two security questions. The questions are based on the following sentence: 
Only members will be allowed in. 
Each day everyone is given a number, which is the starting position. When anyone arrives at the door they are given two numbers and have to say the letters that appear in those positions if counting starts at that day’s starting position. Today, the first person was given the numbers 4 and 8 and responded with the letters e and o, which was correct. The second person was given the numbers 3 and 10. What letters should be given as the response?
A e and e 
B o and m 
C b and e 
D m and w",C
"A bird sanctuary has four parrots: Cliff, Echo, Muse, and Sky. Staff at the sanctuary are keeping track of the treats the parrots like to eat. 
They have found that if a parrot eats apples, it also eats carrots. If a parrot eats carrots, it also eats melons. No parrot that eats carrots also eats peas. 
Based on the above information, which one of the following must be true? 
A If Cliff eats peas, he also eats apples. 
B If Echo does not eat peas, he does not eat carrots. 
C If Muse eats peas, she does not eat apples. 
D If Sky does not eat apples, she does not eat carrots.",C
"The principal of a school says, “PE classes should include non-competitive sports such as bushwalking and dance, and not just focus on competitive sports like football and tennis. Many students do not enjoy playing against their friends and classmates, as it often leads to unhealthy rivalries.” 
Which one of these statements, if true, most strengthens the principal’s argument? 
A Playing a competitive sport is a great way to learn the importance of teamwork. 
B Non-competitive sports are just as effective as competitive sports at improving fitness. 
C PE classes are compulsory for students to attend. 
D Students like to have a range of different sports that they can choose to play.",B
"A street has a line of five houses next to each other on one side of the road. The five houses all have front doors that are painted a different colour. 
A student looks at the houses from the opposite side of the road. The student labels them according to the colour of the front door, and records which houses are to the left and which houses are to the right of each house.
="""" =""blue"" =""green"" =""pink"" =""red"" =""yellow""
=""houses to the left"" ="""" =""blue red yellow"" =""blue green red yellow"" =""blue"" =""blue red""
=""houses to the right"" =""green pink red yellow"" =""pink"" ="""" =""green pink yellow"" =""green pink""
Which two houses are next to the yellow house? 
A blue and pink 
B blue and red 
C green and pink 
D green and red",D
"Children at John’s school were asked to complete a questionnaire about their sleeping habits, to find out if they were getting enough sleep. The survey found that people who read a lot at bedtime slept fewer hours (on average) per night than people who didn’t.
John: “This shows that reading at night does not help you to get to sleep.” 
Which one of the following sentences shows the mistake that John has made? 
A It could be that people are reading more because they are having trouble sleeping. 
B It could be that people who don’t read as much spend more time playing computer games. 
C It could be that some children are not allowed to stay up late reading books. 
D It could be that some books are more exciting to read than others.",A
"Each card in a set of fifteen cards has one of three shapes on it: a triangle, a square or a circle. Inside the shape a number from 1 to 9 is written. No two cards are identical. The only number that appears in both a square and a circle is 7. Which one of the following statements must be true? 
A Each shape appears on five cards. 
B There are at least five cards with triangles on them. 
C There are at least five cards with squares on them. 
D There are at least five cards with circles on them.",B
"Jake and Robert are brothers. Their parents have told them that they will not be allowed to go to the party tonight if they have not completed their homework. 
Natalie: “Jake is coming to the party, but Robert is not, so Robert can’t have completed his homework.” 
Daniel: “Jake must have completed his homework.” 
If the information in the box is true, whose reasoning is correct? 
A Natalie only 
B Daniel only 
C Both Natalie and Daniel 
D Neither Natalie nor Daniel",B
"Some sets of three-letter words can be ordered so that no two consecutive words have any letters in common. 
For example: BOG, CAT, DOG, MET, SUP 
Another such set of words is given below, but one word is missing and they are not in the right order: AGE, CAN, COT, PAD 
Which one of the following could be the missing word from this set? 
A SUD 
B SUN 
C PAT 
D PET",A
"In Oceantown there are five different coins: azzes, bayos, cotts, duits and enits. There are 4 azzes in 1 bayo, 2 bayos in 1 cott, 2 cotts in 1 duit, and 4 duits in 1 enit. 
How many azzes are in 1 enit? 
A 16 
B 32 
C 64 
D 128",C
"Ying thinks we should all buy soybean oil instead of palm oil for cooking. “I found out that growing palm oil trees requires vast areas of rainforests to be cut down,” Ying says. “To help save the rainforests and the animals that live in them, we must stop buying palm oil.” 
Which one of these statements, if true, most weakens Ying’s argument? 
A Palm oil is also used in bath products such as shampoo. 
B People are using less oil in cooking than they used to. 
C Growing soybeans also involves the destruction of rainforests. 
D Palm oil is more frequently listed in recipes than soybean oil.",C
"The skills required for roller-blading, roller-skating and ice-skating are very similar. 
Anyone who can roller-blade can also roller-skate. 
Anyone who can roller-blade can also ice-skate. 
Not everyone who can roller-skate can roller-blade. 
Anyone who can ice-skate can also roller-blade.
Wei: “Shane has been ice-skating for years. He will have no trouble roller-skating.” 
Talia: “Hannah is unable to roller-blade. She won’t be able to roller-skate.” 
If the information in the box is true, whose reasoning is correct? 
A Wei only 
B Talia only 
C Both Wei and Talia 
D Neither Wei nor Talia",A
"The string of symbols below contains only 4 symbols: $, &, @ and #. 
# $ # & & @ # $ & @ $ # @ & # & @ @ $ @ & @ 
What is the only one of these 4 symbols that can be added on the right-hand side of the string to ensure that there is no repetition of three consecutive symbols anywhere in the string? 
A $ 
B & 
C @ 
D #",B
"Sara wants to persuade her cousin Rhiannon to come to the school play. Her only chance of persuading her is if Sara’s brother, Sam, is playing in the school band. The problem is, it’s very hard to get accepted into the band, since the standard is very high. Even some very talented musicians have been turned away. You need to really impress the music teacher at audition to stand a chance. Sam does not practice hard enough to get to that kind of level. 
If the above information is correct, which one of the following is not possible? 
A Sam impresses the music teacher at audition but is not invited to join the band. 
B Sam practices hard but does not impress the music teacher at audition. 
C Sam does not impress the music teacher at audition but Rhiannon still comes to the show. 
D Sam is accepted into the band but Rhiannon does not come to the show.",C
"Scrub jays are a species of bird that will bury some of the nuts they collect in order to save some food for later. Scientists studying the species made an interesting discovery: 
 1. Some scrub jays move nuts they bury if they see other scrub jays watching them bury the nuts the first time. 
 2. It is only those scrub jays who have previously stolen nuts from other scrub jays that move their nuts.
Logan: “That means a scrub jay must be able to predict which other scrub jays will steal its nuts.” 
Kimberley: “If a scrub jay moves a nut it has buried, you can be sure it has had its nuts stolen before.” 
If the information in the box is true, whose reasoning is correct? 
A Logan only 
B Kimberley only 
C Both Logan and Kimberley 
D Neither Logan nor Kimberley",D
"In a game called ‘Splott’ there are tokens that are worth 2 points, 5 points or 10 points. 
I have one pile of 2-point tokens, one pile of 5-point tokens and one pile of 10-point tokens. 
Each pile contains the same number of tokens. 
The combined total of two of the piles of tokens is 96 points. 
What is the total of the other pile of tokens? 
A 32 points 
B 40 points 
C 48 points 
D 56 points",B
"Space exploration is a waste of time. When governments spend money on sending people into space, there is less to spend on helping people in need and on improving services for everyone. Scientists say that when they do experiments in space, they learn more about the universe. But their work would be more useful if it made life better here on Earth. 
Which one of these statements, if true, most weakens the above argument? 
A Governments worldwide are increasing levels of education spending. 
B Work by space scientists on aviation has increased the safety of flying. 
C The 1969 Moon landing cost over 280 billion dollars in today’s money. 
D Experiments on plants in space have shown how we could grow them on other planets.",B
"At the start of the meeting, every member of the movie club gets one vote on the movie to be watched. Everyone must use their vote. The movie that gets the most votes is the one that is watched that evening. 
This evening, there are 21 people at the meeting, and there are 5 movies to choose from.
Kate: “The movie that we watch will need to get at least 5 votes.” 
Samira: “If a movie gets 11 votes then we will definitely be watching it.” 
If the information in the box is true, whose reasoning is correct? 
A Kate only 
B Samira only 
C Both Kate and Samira 
D Neither Kate nor Samira",C
"Lauren wants to join her school’s basketball team. To qualify, players must be at least 140 centimetres tall. 
Miriam: “Lauren was 139 centimetres tall last year, but she has now grown to be 141 centimetres tall. So, she will definitely be chosen to be part of the team this year.” 
Which one of the following sentences shows the mistake Miriam has made? 
A Lauren might not actually enjoy playing basketball. 
B There might not be enough players to form a complete basketball team. 
C Height might not be the only thing used to choose players for the basketball team. 
D Other sports teams might also have a height requirement.",C
"Three switches are connected to a set of four lights. When a switch is changed, each of the lights that it controls turns on (if it was off) or off (if it was on). 
Switch one controls the red and green lights. 
Switch two controls the red, green and blue lights. 
Switch three controls the blue and yellow lights. 
If all three switches are off then all four lights are off. Which one of the following is true? 
A It is not possible to have all four lights on. 
B The blue light cannot be on when the yellow light is on. 
C The green light cannot be on when the blue light is on. 
D The red light cannot be on when the green light is off.",D
"A school excursion to watch a musical at the theatre is scheduled to take place next month. However, it will be cancelled if fewer than twenty students sign up for it. On top of that, even if twenty students or more sign up, there must be enough teachers to accompany them. The school’s policy states that there must be at least one teacher looking after every ten students on an excursion. 
Rohan: “As long as two teachers are available to accompany the students, the excursion can still go ahead.” 
Megan: “If the excursion is cancelled, it must be because not enough students signed up for it.” 
If the information in the box is true, whose reasoning is correct? 
A Rohan only 
B Megan only 
C Both Rohan and Megan 
D Neither Rohan nor Megan",D
"Four students were comparing how much they enjoyed English, history and maths. 
Emily liked maths more than history. 
Only Gemma liked English more than history. 
Wesley and Rohit both liked maths more than English. 
No one liked history the least. 
What is the maximum number of students who could have liked maths the most? 
A 1 
B 2 
C 3 
D 4",C
"When players are dropped from the school football team, it is usually because the coach thinks they have not been playing well enough. Sometimes a player will be dropped for not attending training every week.
Kylie: “The coach said she’s going to drop Katya, even though she’s been playing well! She can’t have been coming to all the weekly training sessions.” 
Fiona: “If she came to the sessions and started playing even better, the coach definitely wouldn’t drop her.” 
If the information in the box is true, whose reasoning is correct?
A Kylie only 
B Fiona only 
C Both Kylie and Fiona 
D Neither Kylie nor Fiona",D
"‘Solid’ glass can actually be better described as a slow-moving liquid. The particles in glass can move, just like in a regular liquid, because they are not fixed in an orderly structure. In glass, this movement is so slow that it cannot be detected during a person’s lifetime or even over the course of several generations. Medieval window glass which has survived to the present day is often found to be thicker at the bottom than at the top. This clearly shows that glass flows. 
Which one of these statements, if true, most weakens the above argument? 
A Glass can be melted and melted glass, like every liquid, flows and obtains the shape of the vessel into which it is poured. 
B The human eye cannot detect tiny differences in the thickness of glass. 
C Modern buildings such as skyscrapers are often constructed from glass. 
D Glass objects from Ancient Egypt or Greece which have remained untouched for millennia are not thicker at the bottom than at the top.",D
"Six friends are standing in a circle in the playground, facing inwards. Grace is standing to the left of Catherine and is opposite Willow. Max is facing Karri and is standing next to Catherine. Liam is in between Willow and Karri. They’ve been playing a game in which they throw a bean bag to one another in a specific pattern. Someone throws the bean bag to the person opposite. They then hand it to the friend on their left. In the first round, after three repetitions of this pattern Willow is holding the bean bag. Who was holding the bean bag at the start? 
A Grace 
B Karri 
C Willow 
D Catherine",C
"Matt and Yash play chess together every day at lunch. They are at around the same skill level, and they have each won around half of the matches they’ve played against each other. 
Mr Stead: “I can’t remember how many games Matt and Yash played last week, but I know Matt won five, so they must have played about ten games.” 
Which one of the following sentences shows the mistake Mr Stead has made? 
A Either Matt or Yash might have played unusually well last week. 
B The players have each won around half, not exactly half, of their games. 
C Matt and Yash may have had lots of homework last week. 
D It doesn’t matter who wins, because the important thing is that they both have fun.",A
"Jody and Todd frequently message each other in code. They always use the same code, in which each letter of the alphabet is always represented by a unique symbol. For example, Jody is $!@= and Todd is ∧@@. 
When Todd asked Jody to name her favourite season of the year, she replied: Δ?#>&÷ 
What is Jody’s favourite season of the year? 
A Spring 
B Summer 
C Autumn 
D Winter",A
"The code to open a door in a computer game is a sequence of four pictures in a row. You have found the following clues about the code: The bell is next to the book. The apple is somewhere between the bell and the cat. The book is somewhere to the right of the cat. You have to choose one of four possible questions to ask. When the question has been answered you must deduce the code. Which one of the following questions would allow you to deduce the code? 
A Is the apple next to the book? 
B Is the cat next to the apple? 
C Is the bell next to the cat? 
D Is the book next to the cat?",A
"Although many birds are fiercely territorial, they are typically very sensitive when nesting. If they feel their nest has been disturbed, they often abandon it altogether even if the female has already laid her eggs. 
Lorenzo: “My dad accidentally disturbed a nest when he was cleaning the roof. So there’s a good chance it may now be abandoned.” 
Katarina: “There’s an abandoned nest in the pomegranate tree in our garden. That must have been disturbed too.” 
If the information in the box is true, whose reasoning is correct? 
A Lorenzo only 
B Katarina only 
C Both Lorenzo and Katarina 
D Neither Lorenzo nor Katarina",A
